+-----------------------------+-----------------------------+-------+
| Batter                      | Fielder                     | Count |
| Simon Atai                  | Mehedi Hasan                | 1     |
| Norman Vanua                | Mushfiqur Rahim             | 1     |
| Aaqib Ilyas                 | George Munsey               | 1     |
| Kashyap Prajapati           | George Munsey               | 1     |
| Mohammad Nadeem             | Richie Berrington           | 1     |
| Sandeep Goud                | Chris Greaves               | 1     |
| Naseem Khushi               | Calum MacLeod               | 1     |
| Suraj Kumar                 | Brad Wheal                  | 1     |
| Fayyaz Butt                 | Chris Greaves               | 1     |
| George Munsey               | Jatinder Singh              | 1     |
| Saud Islam                  | Daniel Anefie               | 1     |
| Riazat Ali Shah             | Godfred Bakiweyem           | 1     |
| Dinesh Nakrani              | Daniel Anefie               | 1     |
| Frank Akankwasa             | Daniel Anefie               | 1     |
| Devender Singh              | Saud Islam                  | 1     |
| Bikram Arora                | Chris Delany                | 1     |
| Heinrich Gericke            | James Fitzgerald            | 1     |
| Aaftab Alam Khan            | Patrick Hatchman            | 1     |
| Varun Thamotharam           | Avinash Pai                 | 1     |
| Daniel Gim                  | Arvind Kerai                | 1     |
| Isaac Okpe                  | Miniru Kpaka                | 1     |
| Sylvester Okpe              | Miniru Kpaka                | 1     |
| Chima Akachukwu             | Abu Kamara                  | 1     |
| Lansana Lamin               | Chima Akachukwu             | 1     |
| Nick Smith                  | Vijayshankar Chikkannaiah   | 1     |
| Jamie Grassi                | Muslim Yar                  | 1     |
| Madupa Fernando             | Venkatraman Ganesan         | 1     |
| Jaspreet Singh              | Sahir Naqash                | 1     |
| Baljit Singh                | Ghulam Ahmadi               | 1     |
| Vijayshankar Chikkannaiah   | Jamie Grassi                | 1     |
| Venkatraman Ganesan         | JP Meade                    | 1     |
| Zameer Khan                 | Jonty Jenner                | 1     |
| Harrison Carlyon            | Anique Uddin                | 1     |
| Charlie Brennan             | Anique Uddin                | 1     |
| Zak Tribe                   | Saif Ahmad                  | 1     |
| Ben Ward                    | Lucky Ali                   | 1     |
| Dominic Blampied            | Lucky Ali                   | 1     |
| Paul Stirling               | Nicol Loftie-Eaton          | 1     |
| Kevin O'Brien               | Michael van Lingen          | 1     |
| Craig Williams              | Kevin O'Brien               | 1     |
| Zane Green                  | Kevin O'Brien               | 1     |
| Pathum Nissanka             | Paul van Meekeren           | 1     |
| Charith Asalanka            | Fred Klaassen               | 1     |
| Gershom Ntambalika          | Omar Hussain                | 1     |
| Ayaj Patel                  | Alick Kansonkho             | 1     |
| Maaz Khan                   | Waliyu Jackson              | 1     |
| Yahya Jakda                 | Alick Kansonkho             | 1     |
| Omar Hussain                | Alick Kansonkho             | 1     |
| Christiaan Forbes           | Subhasis Samal              | 1     |
| Naeem Gull                  | Subhasis Samal              | 1     |
| Joseph Wright               | Clinton Rubagumya           | 1     |
| Eric Niyomugabo             | Donnex Kansonkho            | 1     |
| Emmanuel Sebareme           | Waliyu Jackson              | 1     |
| Bosco Tuyizere              | Waliyu Jackson              | 1     |
| Martin Akayezu              | Donnex Kansonkho            | 1     |
| Zappy Bimenyimana           | Mohamed Abdulla             | 1     |
| Mazharul Islam              | Frank Nsubuga               | 1     |
| Avinash Pai                 | Aidan Andrews               | 1     |
| Louis Bruce                 | Noorkhan Ahmedi             | 1     |
| Philip Raikes               | Arjun Vinod                 | 1     |
| Chris Delany                | Arjun Vinod                 | 1     |
| James Fitzgerald            | Ali Nayyer                  | 1     |
| Patrick Hatchman            | Osama Mahmood               | 1     |
| Kenroy Nestor               | Noorkhan Ahmedi             | 1     |
| Idrees Ul Haque             | James Fitzgerald            | 1     |
| Hristo Lakov                | Aidan Andrews               | 1     |
| Sulaiman Ali                | Noorkhan Ahmedi             | 1     |
| Noorkhan Ahmedi             | Hristo Lakov                | 1     |
| Aiden Markram               | Glenn Maxwell               | 1     |
| Heinrich Klaasen            | Steven Smith                | 1     |
| Anrich Nortje               | Aaron Finch                 | 1     |
| David Warner                | Heinrich Klaasen            | 1     |
| Mitchell Marsh              | Rassie van der Dussen       | 1     |
| Steven Smith                | Aiden Markram               | 1     |
| Lendl Simmons               | Liam Livingstone            | 1     |
| Evin Lewis                  | Moeen Ali                   | 1     |
| Chris Gayle                 | Dawid Malan                 | 1     |
| Shimron Hetmyer             | Eoin Morgan                 | 1     |
| Nicolas Pooran              | Jos Buttler                 | 1     |
| Obed McCoy                  | Jason Roy                   | 1     |
| Jason Roy                   | Chris Gayle                 | 1     |
| Andri Berenger              | Haider Ali Butt             | 1     |
| Mohammad Rizlan             | Junaid Aziz                 | 1     |
| Muhammad Tanveer            | Anasim Khan                 | 1     |
| Sarfaraz Ali                | Muhammad Murad              | 1     |
| Ahmed Hassan                | Sajid Cheema                | 1     |
| Mohamed Rishwan             | Faisal Khan                 | 1     |
| Faisal Khan                 | Leem Shafeeq                | 1     |
| Imran Arif                  | Azyan Farhath               | 1     |
| Kenroy Nestor               | Hristo Lakov                | 1     |
| Hristo Lakov                | Chris Delany                | 1     |
| Sulaiman Ali                | Charles Harrison            | 1     |
| Idrees Ul Haque             | Basil George                | 1     |
| Anser Mehmood               | Niraj Khanna                | 1     |
| Asad Mahmood                | Niraj Khanna                | 1     |
| Matthew Martin              | Bilal Muhammad              | 1     |
| Heinrich Gericke            | Stefan Franklin             | 1     |
| Samuel Stanislaus           | Arjun Vinod                 | 1     |
| Varun Thamotharam           | Osama Mahmood               | 1     |
| Amar Sharma                 | Matthew Martin              | 1     |
| Niraj Khanna                | Aneesh Kumar                | 1     |
| Washeem Abbas               | Ali Nayyer                  | 1     |
| Hristo Lakov                | Zoheb Malek                 | 1     |
| Prakash Mishra              | Washeem Abbas               | 1     |
| Kevin D'Souza               | Deon Vosloo                 | 1     |
| Bikram Arora                | Hristo Lakov                | 1     |
| Heinrich Gericke            | Jacob Albin                 | 1     |
| John Bangura                | Rasheed Abolarin            | 1     |
| Miniru Kpaka                | Sesan Adedeji               | 1     |
| Liton Das                   | Dasun Shanaka               | 1     |
| Wanindu Hasaranga           | Mohammad Naim               | 1     |
| Hardik Pandya               | Babar Azam                  | 1     |
| Muhammad Younis             | Shiraz Khan                 | 1     |
| Sarfaraz Ali                | Nawaf Ahmed                 | 1     |
| Junaid Aziz                 | Shiraz Khan                 | 1     |
| Anasim Khan                 | Bilal Tahir                 | 1     |
| Adnan Idrees                | Muhammad Younis             | 1     |
| Andri Berenger              | Ahmed Hassan                | 1     |
| Muhammad Tanveer            | Ahmed Hassan                | 1     |
| Zaheer Ibrahim              | Mohamed Rishwan             | 1     |
| Azyan Farhath               | Iqbal Hussain               | 1     |
| Ahmed Hassan                | Gayan Munaweera             | 1     |
| Ibrahim Hassan              | Iqbal Hussain               | 1     |
| Ibrahim Rizan               | Andri Berenger              | 1     |
| Avinash Pai                 | Kevin D'Souza               | 1     |
