+--------------------------+--------------------------+-------+
| Batter                   | Fielder                  | Count |
| Tom Latham               | Wahab Riaz               | 1     |
| Corey Anderson           | Shahid Afridi            | 1     |
| Jimmy Neesham            | Wahab Riaz               | 1     |
| Nathan McCullum          | Younis Khan              | 1     |
| Mahela Jayawardene       | Chris Woakes             | 1     |
| Tillakaratne Dilshan     | Moeen Ali                | 1     |
| Kumar Sangakkara         | James Tredwell           | 1     |
| Alex Hales               | Seekkuge Prasanna        | 1     |
| Jos Buttler              | Dinesh Chandimal         | 1     |
| Dean Brownlie            | Umar Akmal               | 1     |
| Corey Anderson           | Umar Akmal               | 1     |
| Haris Sohail             | Tom Latham               | 1     |
| Martin Guptill           | Asad Shafiq              | 1     |
| Luke Ronchi              | Shahid Afridi            | 1     |
| Umar Akmal               | Martin Guptill           | 1     |
| Preston Mommsen          | Mirwais Ashraf           | 1     |
| Richie Berrington        | Mirwais Ashraf           | 1     |
| Michael Leask            | Gulbadeen Naib           | 1     |
| Javed Ahmadi             | Preston Mommsen          | 1     |
| Nasir Ahmadzai           | Niall O'Brien            | 1     |
| Niall O'Brien            | Usman Ghani              | 1     |
| Kevin O'Brien            | Mohammad Nabi            | 1     |
| Mahela Jayawardene       | Corey Anderson           | 1     |
| Lahiru Thirimanne        | Kane Williamson          | 1     |
| Jeewan Mendis            | Brendon McCullum         | 1     |
| Luke Ronchi              | Angelo Mathews           | 1     |
| Kyle Coetzer             | Ed Joyce                 | 1     |
| Michael Leask            | Kevin O'Brien            | 1     |
| William Porterfield      | Hamish Gardiner          | 1     |
| John Mooney              | Hamish Gardiner          | 1     |
| Freddie Coleman          | Javed Ahmadi             | 1     |
| Richie Berrington        | Gulbadeen Naib           | 1     |
| Matthew Cross            | Izatullah Dawlatzai      | 1     |
| Gulbadeen Naib           | Josh Davey               | 1     |
| Martin Guptill           | Angelo Mathews           | 1     |
| Ross Taylor              | Tissara Perera           | 1     |
| Trent Boult              | Lahiru Thirimanne        | 1     |
| Kumar Sangakkara         | Tom Latham               | 1     |
| Moeen Ali                | Glenn Maxwell            | 1     |
| Ravi Bopara              | Glenn Maxwell            | 1     |
| Chris Jordan             | Glenn Maxwell            | 1     |
| Shane Watson             | Chris Woakes             | 1     |
| AB de Villiers           | Andre Russell            | 1     |
| David Miller             | Dwayne Smith             | 1     |
| Vernon Philander         | Leon Johnson             | 1     |
| Brendon McCullum         | Nuwan Kulasekara         | 1     |
| Usman Ghani              | Kevin O'Brien            | 1     |
| Mohammad Nabi            | Alex Cusack              | 1     |
| Alex Cusack              | Hamid Hassan             | 1     |
| Suresh Raina             | Glenn Maxwell            | 1     |
| Steven Smith             | Ravichandran Ashwin      | 1     |
| Rilee Rossouw            | Sulieman Benn            | 1     |
| AB de Villiers           | Jonathan Carter          | 1     |
| Dwayne Smith             | Jean-Paul Duminy         | 1     |
| Marlon Samuels           | Farhaan Behardien        | 1     |
| Denesh Ramdin            | Faf du Plessis           | 1     |
| Andre Russell            | Faf du Plessis           | 1     |
| Tillakaratne Dilshan     | Martin Guptill           | 1     |
| Tissara Perera           | Brendon McCullum         | 1     |
| Jeewan Mendis            | Daniel Vettori           | 1     |
| Rangana Herath           | Kane Williamson          | 1     |
| Ajinkya Rahane           | James Taylor             | 1     |
| Stuart Binny             | Eoin Morgan              | 1     |
| Mohammed Shami           | Moeen Ali                | 1     |
| Marlon Samuels           | Rilee Rossouw            | 1     |
| Rilee Rossouw            | Narsingh Deonarine       | 1     |
| Ross Taylor              | Dimuth Karunaratne       | 1     |
| Lahiru Thirimanne        | Ross Taylor              | 1     |
| Tillakaratne Dilshan     | Nathan McCullum          | 1     |
| Tissara Perera           | Kane Williamson          | 1     |
| Dimuth Karunaratne       | Brendon McCullum         | 1     |
| James Taylor             | James Faulkner           | 1     |
| James Faulkner           | Ian Bell                 | 1     |
| Brad Haddin              | Ian Bell                 | 1     |
| Corey Anderson           | Tissara Perera           | 1     |
| Luke Ronchi              | Dimuth Karunaratne       | 1     |
| Kumar Sangakkara         | Daniel Vettori           | 1     |
| Mahela Jayawardene       | Brendon McCullum         | 1     |
| Dimuth Karunaratne       | Kyle Mills               | 1     |
| Suranga Lakmal           | Martin Guptill           | 1     |
| Rilee Rossouw            | Daren Sammy              | 1     |
| Aaron Phangiso           | Leon Johnson             | 1     |
| Daren Sammy              | AB de Villiers           | 1     |
| Ambati Rayudu            | David Warner             | 1     |
| Quinton de Kock          | Jonathan Carter          | 1     |
| Faf du Plessis           | Sheldon Cotterell        | 1     |
| Rilee Rossouw            | Jonathan Carter          | 1     |
| Denesh Ramdin            | Hashim Amla              | 1     |
| Jonathan Carter          | Kyle Abbott              | 1     |
| Jason Holder             | Rilee Rossouw            | 1     |
| Tissara Perera           | Kyle Mills               | 1     |
| Grant Elliott            | Dinesh Chandimal         | 1     |
| Virat Kohli              | Joe Root                 | 1     |
| Stuart Binny             | Ian Bell                 | 1     |
| Ravi Jadeja              | Steven Finn              | 1     |
| Akshar Patel             | Ian Bell                 | 1     |
| Moeen Ali                | Ambati Rayudu            | 1     |
| James Taylor             | Stuart Binny             | 1     |
| Jos Buttler              | Ambati Rayudu            | 1     |
| Misbah-ul-Haq            | Tom Latham               | 1     |
| Haris Sohail             | Martin Guptill           | 1     |
| Ehsan Adil               | Brendon McCullum         | 1     |
| Brendon McCullum         | Ahmed Shehzad            | 1     |
| David Warner             | James Taylor             | 1     |
| George Bailey            | James Taylor             | 1     |
| Brad Haddin              | James Taylor             | 1     |
| Moeen Ali                | Aaron Finch              | 1     |
| James Taylor             | Glenn Maxwell            | 1     |
| Kane Williamson          | Haris Sohail             | 1     |
| Grant Elliott            | Haris Sohail             | 1     |
| Ahmed Shehzad            | Adam Milne               | 1     |
| Younis Khan              | Tim Southee              | 1     |
| Misbah-ul-Haq            | Ross Taylor              | 1     |
| Shahid Afridi            | Grant Elliott            | 1     |
| Haris Sohail             | Brendon McCullum         | 1     |
| Sarfraz Ahmed            | Brendon McCullum         | 1     |
| Brendon McCullum         | Jeewan Mendis            | 1     |
| Kane Williamson          | Dimuth Karunaratne       | 1     |
| Corey Anderson           | Suranga Lakmal           | 1     |
| Angelo Mathews           | Daniel Vettori           | 1     |
| Nuwan Kulasekara         | Grant Elliott            | 1     |
| Rangana Herath           | Adam Milne               | 1     |
| Mitchell Marsh           | Joe Root                 | 1     |
| Brad Haddin              | Stuart Broad             | 1     |
| Moeen Ali                | George Bailey            | 1     |
| Gary Ballance            | Aaron Finch              | 1     |
| Jos Buttler              | Steven Smith             | 1     |
| Quinton de Kock          | Craig Ervine             | 1     |
| AB de Villiers           | Craig Ervine             | 1     |
| Hamilton Masakadza       | Hashim Amla              | 1     |
| Brendan Taylor           | Vernon Philander         | 1     |
| Craig Ervine             | AB de Villiers           | 1     |
| Solomon Mire             | AB de Villiers           | 1     |
| Tinashe Panyangara       | AB de Villiers           | 1     |
| Suresh Raina             | Haris Sohail             | 1     |
| Mahendra Dhoni           | Misbah-ul-Haq            | 1     |
| Ahmed Shehzad            | Ravi Jadeja              | 1     |
| Haris Sohail             | Suresh Raina             | 1     |
| Sohaib Maqsood           | Suresh Raina             | 1     |
| Yasir Shah               | Umesh Yadav              | 1     |
| Sohail Khan              | Umesh Yadav              | 1     |
| Dwayne Smith             | John Mooney              | 1     |
| Chris Gayle              | Kevin O'Brien            | 1     |
| Lendl Simmons            | George Dockrell          | 1     |
| Ed Joyce                 | Darren Bravo             | 1     |
| Andrew Balbirnie         | Darren Bravo             | 1     |
| Gary Wilson              | Chris Gayle              | 1     |
| Kyle Coetzer             | Grant Elliott            | 1     |
| Matt Machan              | Brendon McCullum         | 1     |
| Richie Berrington        | Adam Milne               | 1     |
| Majid Haq                | Ross Taylor              | 1     |
| Ross Taylor              | Robert Taylor            | 1     |
| Corey Anderson           | Iain Wardlaw             | 1     |
| Luke Ronchi              | Hamish Gardiner          | 1     |
| Mushfiqur Rahim          | Samiullah Shenwari       | 1     |
| Nawroz Mangal            | Rubel Hossain            | 1     |
| Mohammad Nabi            | Soumya Sarkar            | 1     |
| Mirwais Ashraf           | Sabbir Rahman            | 1     |
| Hamid Hassan             | Anamul Haque             | 1     |
| Amjad Ali                | Craig Ervine             | 1     |
| Karate Krishnachandran   | Elton Chigumbura         | 1     |
| Khurram Khan             | Sean Williams            | 1     |
| Swapnil Patil            | Regis Chakabva           | 1     |
| Shaiman Anwar            | Craig Ervine             | 1     |
| Sikandar Raza            | Karate Krishnachandran   | 1     |
| Gary Ballance            | Kane Williamson          | 1     |
| Joe Root                 | Daniel Vettori           | 1     |
| Eoin Morgan              | Adam Milne               | 1     |
| Stuart Broad             | Daniel Vettori           | 1     |
| Steven Finn              | Ross Taylor              | 1     |
| Dwayne Smith             | Haris Sohail             | 1     |
| Chris Gayle              | Wahab Riaz               | 1     |
| Daren Sammy              | Shahid Afridi            | 1     |
| Nasir Jamshed            | Andre Russell            | 1     |
| Ahmed Shehzad            | Lendl Simmons            | 1     |
| Misbah-ul-Haq            | Chris Gayle              | 1     |
