+-------+-------------------------------+---------+--------+-------+
| Rank  | Batsman                       | Average | Others | Ratio |
| 16863 | Xavier Bartlett               | 10.87   | 30.49  | 0.356 |
| 16864 | Kieran Bull                   | 9.61    | 26.97  | 0.356 |
| 16865 | Frederick Smith               | 7.63    | 21.41  | 0.356 |
| 16866 | Bill Bowes                    | 8.60    | 24.11  | 0.356 |
| 16867 | Desmond Sparks                | 9.28    | 26.05  | 0.356 |
| 16868 | Anthony Waite                 | 9.66    | 27.12  | 0.356 |
| 16869 | Scott Muller                  | 10.00   | 28.06  | 0.356 |
| 16870 | Goolam Bhayat                 | 10.84   | 30.45  | 0.356 |
| 16871 | Manohar Patwardhan            | 11.88   | 33.39  | 0.356 |
| 16872 | Mansur Ali Khan               | 10.80   | 30.34  | 0.355 |
| 16873 | Martin Hanley                 | 9.62    | 27.04  | 0.355 |
| 16874 | Christopher Pitcher           | 11.38   | 31.99  | 0.355 |
| 16875 | Gary Gilder                   | 10.73   | 30.19  | 0.355 |
| 16876 | Stewart Pether                | 8.58    | 24.13  | 0.355 |
| 16877 | Zakaullah Khan                | 7.12    | 20.04  | 0.355 |
| 16878 | Charles Godfrey               | 6.62    | 18.66  | 0.355 |
| 16879 | Sitanshu Sadangi              | 8.79    | 24.76  | 0.355 |
| 16880 | Eustace Malden                | 6.65    | 18.72  | 0.355 |
| 16881 | Frederick Johnson             | 6.58    | 18.54  | 0.355 |
| 16882 | Frederick Adams               | 9.33    | 26.29  | 0.354 |
| 16883 | Errol Wilson                  | 9.33    | 26.30  | 0.354 |
| 16884 | Joe Dawes                     | 10.62   | 29.93  | 0.354 |
| 16885 | David Townsend                | 9.22    | 26.00  | 0.354 |
| 16886 | Brad Oldroyd                  | 10.70   | 30.18  | 0.354 |
| 16887 | Danish Kaneria                | 10.67   | 30.11  | 0.354 |
| 16888 | Ian Davison                   | 9.06    | 25.59  | 0.354 |
| 16889 | Devender Burki                | 8.94    | 25.25  | 0.354 |
| 16890 | Javed Saeed                   | 8.11    | 22.92  | 0.353 |
| 16891 | Malcolm Jarvis                | 10.20   | 28.83  | 0.353 |
| 16892 | Prasidh Krishna               | 8.85    | 25.04  | 0.353 |
| 16893 | Garnett Kruger                | 10.64   | 30.12  | 0.353 |
| 16894 | Shadab Nazar                  | 10.50   | 29.72  | 0.353 |
| 16895 | Vineet Jain                   | 9.47    | 26.82  | 0.353 |
| 16896 | Noel Diprose                  | 8.90    | 25.21  | 0.353 |
| 16897 | William Shepherd              | 5.47    | 15.51  | 0.353 |
| 16898 | Christopher Mpofu             | 10.00   | 28.33  | 0.352 |
| 16899 | Stanley Amor                  | 7.09    | 20.11  | 0.352 |
| 16900 | Chris Waller                  | 9.50    | 26.93  | 0.352 |
| 16901 | Eric Herbert                  | 8.81    | 24.99  | 0.352 |
| 16902 | Chaminda Hathurusingha        | 8.43    | 23.91  | 0.352 |
| 16903 | Wes Agar                      | 12.45   | 35.32  | 0.352 |
| 16904 | Alan Wassell                  | 8.95    | 25.39  | 0.352 |
| 16905 | Donn Robins                   | 11.72   | 33.25  | 0.352 |
| 16906 | John Brocklebank              | 9.33    | 26.47  | 0.352 |
| 16907 | Junior Williams               | 10.40   | 29.52  | 0.352 |
| 16908 | Jack Massie                   | 10.47   | 29.71  | 0.352 |
| 16909 | Guy Waller                    | 8.45    | 24.01  | 0.352 |
| 16910 | Romesh Kaluarachchi           | 9.62    | 27.32  | 0.352 |
| 16911 | Khireshwar Dutta              | 5.30    | 15.06  | 0.352 |
| 16912 | Suraj Soysa                   | 7.52    | 21.38  | 0.352 |
| 16913 | Michael Clark                 | 10.69   | 30.37  | 0.352 |
| 16914 | Ralph Forster                 | 5.57    | 15.84  | 0.351 |
| 16915 | Vasudev Patel                 | 9.70    | 27.58  | 0.351 |
| 16916 | Michael Stallibrass           | 8.08    | 22.99  | 0.351 |
| 16917 | Don Currie                    | 8.00    | 22.75  | 0.351 |
| 16918 | Stephen Wall                  | 10.93   | 31.11  | 0.351 |
| 16919 | Richard Edwards               | 11.78   | 33.53  | 0.351 |
| 16920 | Gary Keedy                    | 10.80   | 30.74  | 0.351 |
| 16921 | Jaco Burger                   | 10.84   | 30.86  | 0.351 |
| 16922 | Albertus Eckhoff              | 6.58    | 18.75  | 0.351 |
| 16923 | Victor Humpherson             | 7.70    | 21.92  | 0.351 |
| 16924 | Chathupama Gunasinghe         | 11.45   | 32.60  | 0.351 |
| 16925 | Syd Meyer                     | 9.00    | 25.63  | 0.351 |
| 16926 | Nisitha Rupasinghe            | 8.28    | 23.60  | 0.351 |
| 16927 | Hafeez-ur-Rehman              | 8.70    | 24.80  | 0.351 |
| 16928 | Mthiwekhaya Nabe              | 10.90   | 31.07  | 0.351 |
| 16929 | Saman Jayasekera              | 8.00    | 22.79  | 0.350 |
| 16930 | Eric Cole                     | 9.80    | 27.92  | 0.350 |
| 16931 | George Rowe                   | 7.04    | 20.08  | 0.350 |
| 16932 | Rowan Richards                | 9.80    | 27.96  | 0.350 |
| 16933 | Nalin Priyadarshana           | 8.92    | 25.44  | 0.350 |
| 16934 | William Delacombe             | 9.50    | 27.09  | 0.350 |
| 16935 | Aavishkar Salvi               | 10.92   | 31.17  | 0.350 |
| 16936 | Dineshan Nidheesh             | 8.51    | 24.30  | 0.350 |
| 16937 | Lahiru Gamage                 | 10.17   | 29.05  | 0.350 |
| 16938 | Mike Curtis                   | 7.26    | 20.72  | 0.350 |
| 16939 | Tahir Maqsood                 | 9.30    | 26.58  | 0.350 |
| 16940 | David Hoskin                  | 7.87    | 22.48  | 0.350 |
| 16941 | Shahadat Hossain              | 10.68   | 30.50  | 0.350 |
| 16942 | Andy Cottam                   | 10.20   | 29.13  | 0.350 |
| 16943 | Junaid Khan                   | 9.53    | 27.24  | 0.350 |
| 16944 | Shakeel Khan                  | 9.37    | 26.77  | 0.349 |
| 16945 | Asif Faridi                   | 9.25    | 26.43  | 0.349 |
| 16946 | Darren Cousins                | 10.75   | 30.72  | 0.349 |
| 16947 | Hugh Rotherham                | 7.16    | 20.48  | 0.349 |
| 16948 | Ashwini Minna                 | 8.61    | 24.64  | 0.349 |
| 16949 | Nagesh Singh                  | 6.84    | 19.59  | 0.349 |
| 16950 | JJ Reyneke                    | 9.41    | 26.97  | 0.349 |
| 16951 | Albert Geary                  | 10.63   | 30.46  | 0.349 |
| 16952 | Ronnie Bell                   | 8.70    | 24.94  | 0.348 |
| 16953 | Lasith Ambuldeniya            | 10.74   | 30.77  | 0.348 |
| 16954 | Fazl-e-Akbar                  | 8.72    | 24.99  | 0.348 |
| 16955 | Tahmeed Rahman                | 10.95   | 31.40  | 0.348 |
| 16956 | Hazaratali Saiyad             | 9.23    | 26.47  | 0.348 |
| 16957 | Kenneth Woodroffe             | 8.19    | 23.49  | 0.348 |
| 16958 | Chaminda Bandara              | 9.90    | 28.41  | 0.348 |
| 16959 | Bryan Drew                    | 9.61    | 27.60  | 0.348 |
| 16960 | Vijay Gohil                   | 11.33   | 32.53  | 0.348 |
| 16961 | Joe Partridge                 | 9.17    | 26.34  | 0.348 |
| 16962 | Ian Nicolson                  | 9.92    | 28.52  | 0.348 |
| 16963 | Yogendra Wakaskar             | 11.20   | 32.18  | 0.348 |
| 16964 | Afaq Ahmed                    | 9.00    | 25.86  | 0.347 |
| 16965 | Timothy Coghlan               | 10.28   | 29.54  | 0.347 |
| 16966 | S Taylor                      | 3.28    | 9.44   | 0.347 |
| 16967 | Dilanka Auwardt               | 8.85    | 25.45  | 0.347 |
| 16968 | Alfred Waddington             | 7.53    | 21.69  | 0.347 |
| 16969 | Hamza Hotak                   | 10.33   | 29.73  | 0.347 |
| 16970 | William Duff                  | 9.00    | 25.91  | 0.347 |
| 16971 | Ahmed Kamal                   | 8.27    | 23.83  | 0.347 |
| 16972 | Richard Sladdin               | 11.27   | 32.47  | 0.347 |
| 16973 | Mohammad Naved                | 9.05    | 26.10  | 0.346 |
| 16974 | James Roundell                | 7.20    | 20.75  | 0.346 |
| 16975 | Ian Potter                    | 8.85    | 25.52  | 0.346 |
| 16976 | Bruce McBride                 | 8.30    | 23.92  | 0.346 |
| 16977 | Barrington Mills              | 2.78    | 8.02   | 0.346 |
| 16978 | Jitendra Vegad                | 9.86    | 28.44  | 0.346 |
| 16979 | Denys Hill                    | 9.01    | 26.00  | 0.346 |
| 16980 | Adrian Jones                  | 11.39   | 32.86  | 0.346 |
| 16981 | Veer Pratap Singh             | 10.97   | 31.65  | 0.346 |
| 16982 | Peter Hacker                  | 9.55    | 27.56  | 0.346 |
| 16983 | Dennis Sullivan               | 7.52    | 21.72  | 0.346 |
| 16984 | Fawad Ahmed                   | 10.78   | 31.14  | 0.346 |
| 16985 | Tommy Mitchell                | 7.97    | 23.00  | 0.346 |
| 16986 | Beuran Hendricks              | 10.38   | 29.99  | 0.346 |
| 16987 | Haydn Sully                   | 8.59    | 24.82  | 0.346 |
| 16988 | Richard Pearson               | 11.87   | 34.30  | 0.346 |
| 16989 | Ghulam Abbas                  | 7.50    | 21.66  | 0.346 |
| 16990 | Horace Hazell                 | 8.17    | 23.62  | 0.345 |
| 16991 | Hugh Whitby                   | 6.58    | 19.04  | 0.345 |
| 16992 | Sukanta Khatua                | 8.27    | 23.91  | 0.345 |
| 16993 | Hemantha Karunaratne          | 7.00    | 20.24  | 0.345 |
| 16994 | Ghias Cheema                  | 8.00    | 23.14  | 0.345 |
| 16995 | Roy Barratt                   | 8.38    | 24.27  | 0.345 |
| 16996 | Gordon Rorke                  | 10.78   | 31.20  | 0.345 |
| 16997 | Evan Hodkinson                | 8.92    | 25.84  | 0.345 |
| 16998 | Dillon Pennington             | 9.60    | 27.80  | 0.345 |
| 16999 | George Gamble                 | 9.00    | 26.07  | 0.345 |
| 17000 | Peter Blagg                   | 8.37    | 24.26  | 0.345 |
| 17001 | Lasantha Ranasinghe           | 8.71    | 25.25  | 0.345 |
| 17002 | Siddharth Kaul                | 10.59   | 30.69  | 0.345 |
| 17003 | Kenneth Quinn                 | 8.25    | 23.91  | 0.345 |
| 17004 | Reginald Carter               | 7.22    | 20.93  | 0.344 |
| 17005 | Harold White                  | 8.55    | 24.81  | 0.344 |
| 17006 | Ethan Bamber                  | 8.88    | 25.78  | 0.344 |
| 17007 | Kevin Kennedy                 | 8.69    | 25.22  | 0.344 |
| 17008 | Tristan Ballance              | 9.50    | 27.56  | 0.344 |
| 17009 | Mohammad Imran                | 8.70    | 25.26  | 0.344 |
| 17010 | Byron Whatmore                | 10.00   | 29.02  | 0.344 |
| 17011 | Suranga Lakmal                | 11.19   | 32.48  | 0.344 |
| 17012 | Jitendra Bakshi               | 7.80    | 22.64  | 0.344 |
| 17013 | Stamford Hacker               | 7.92    | 23.02  | 0.344 |
| 17014 | Bill Laidlaw                  | 7.33    | 21.29  | 0.344 |
| 17015 | Fred Roberts                  | 7.38    | 21.45  | 0.344 |
| 17016 | Jason Lewry                   | 10.13   | 29.45  | 0.343 |
| 17017 | Matt Salisbury                | 9.58    | 27.86  | 0.343 |
| 17018 | Abdul Ameer                   | 9.23    | 26.86  | 0.343 |
| 17019 | Edward Leach                  | 8.92    | 25.96  | 0.343 |
| 17020 | Sibley McAdam                 | 9.12    | 26.52  | 0.343 |
| 17021 | Leonard Cullen                | 8.43    | 24.54  | 0.343 |
| 17022 | Les Taylor                    | 9.38    | 27.33  | 0.343 |
| 17023 | Michael Davies                | 9.94    | 28.94  | 0.343 |
| 17024 | Akshay Wakhare                | 10.48   | 30.52  | 0.343 |
| 17025 | Haziq Habibullah              | 9.38    | 27.31  | 0.343 |
| 17026 | Sujeewa de Silva              | 8.50    | 24.75  | 0.343 |
| 17027 | Billy Light                   | 5.94    | 17.30  | 0.343 |
| 17028 | Hillroy Paulse                | 9.02    | 26.29  | 0.343 |
| 17029 | Harry Chidgey                 | 6.82    | 19.89  | 0.343 |
| 17030 | Charith Jayaweera             | 8.50    | 24.76  | 0.343 |
| 17031 | William Boltman               | 8.00    | 23.30  | 0.343 |
| 17032 | Abidine Sakande               | 10.87   | 31.68  | 0.343 |
| 17033 | Ernest Bale                   | 8.30    | 24.20  | 0.343 |
| 17034 | Hejmadi Bhaskar Rao           | 7.30    | 21.27  | 0.343 |
| 17035 | Rupert Roopnaraine            | 7.94    | 23.17  | 0.342 |
| 17036 | Gemaal Hussain                | 9.66    | 28.19  | 0.342 |
| 17037 | Martial Francis               | 8.00    | 23.35  | 0.342 |
| 17038 | Richard Davies                | 9.84    | 28.74  | 0.342 |
| 17039 | James Lawrell                 | 4.33    | 12.65  | 0.342 |
| 17040 | Deon Carolus                  | 8.58    | 25.08  | 0.342 |
| 17041 | Rowan Lyle                    | 9.00    | 26.29  | 0.342 |
| 17042 | Arthur Bannister              | 7.69    | 22.49  | 0.342 |
| 17043 | Jack Newman                   | 8.95    | 26.18  | 0.342 |
| 17044 | Alan Matthews                 | 9.73    | 28.46  | 0.342 |
| 17045 | Justin Lewis                  | 9.94    | 29.07  | 0.341 |
| 17046 | John Munn                     | 9.16    | 26.80  | 0.341 |
| 17047 | James Disney                  | 5.30    | 15.53  | 0.341 |
| 17048 | Joseph Rogers                 | 8.53    | 24.97  | 0.341 |
| 17049 | Ravi Patel                    | 10.47   | 30.64  | 0.341 |
| 17050 | Bevon Brown                   | 8.13    | 23.80  | 0.341 |
| 17051 | Soumendranath Kundu           | 8.53    | 24.97  | 0.341 |
| 17052 | Mohammad Aslam                | 9.76    | 28.57  | 0.341 |
| 17053 | Alan Stimpson                 | 9.62    | 28.17  | 0.341 |
| 17054 | Stephen Hotter                | 9.23    | 27.03  | 0.341 |
| 17055 | Leonard Irvine                | 8.10    | 23.74  | 0.341 |
| 17056 | Alan Imlay                    | 7.90    | 23.16  | 0.341 |
| 17057 | Cedric Jonker                 | 9.60    | 28.12  | 0.341 |
| 17058 | Neville Quinn                 | 9.12    | 26.74  | 0.341 |
| 17059 | Ali Gauhar                    | 8.72    | 25.58  | 0.341 |
| 17060 | Ronald Delport                | 8.44    | 24.77  | 0.340 |
| 17061 | Tshepo Moreki                 | 10.22   | 30.00  | 0.340 |
| 17062 | Jack Noreiga                  | 9.05    | 26.55  | 0.340 |
| 17063 | Abey Kuruvilla                | 11.23   | 32.99  | 0.340 |
| 17064 | Frederick Pratten             | 7.88    | 23.16  | 0.340 |
| 17065 | Dhanraj Sharma                | 9.07    | 26.65  | 0.340 |
| 17066 | Dilesh Gunaratne              | 9.64    | 28.34  | 0.340 |
| 17067 | John Farrell                  | 9.33    | 27.44  | 0.340 |
| 17068 | Abel Bensimon                 | 7.46    | 21.96  | 0.339 |
| 17069 | Jack Young                    | 8.93    | 26.30  | 0.339 |
| 17070 | Matt Parkinson                | 9.30    | 27.38  | 0.339 |
| 17071 | Padmakar Shivalkar            | 9.36    | 27.56  | 0.339 |
| 17072 | Billy Taylor                  | 10.26   | 30.20  | 0.339 |
| 17073 | John Leehane                  | 9.75    | 28.70  | 0.339 |
| 17074 | Ted Drake                     | 8.11    | 23.88  | 0.339 |
| 17075 | Bryce McGain                  | 10.78   | 31.75  | 0.339 |
| 17076 | Jack Cowie                    | 10.16   | 29.92  | 0.339 |
| 17077 | David Sayer                   | 8.29    | 24.42  | 0.339 |
| 17078 | Oliver Freckingham            | 11.38   | 33.55  | 0.339 |
| 17079 | Tanyaradzwa Munyaradzi        | 9.41    | 27.75  | 0.339 |
| 17080 | Zahir Shah                    | 8.62    | 25.43  | 0.339 |
| 17081 | Mohammad Sabir                | 7.59    | 22.42  | 0.338 |
| 17082 | Eugene Antoine                | 8.78    | 25.96  | 0.338 |
| 17083 | Gregory D'Monte               | 12.55   | 37.09  | 0.338 |
| 17084 | John Willan                   | 4.60    | 13.59  | 0.338 |
| 17085 | Lewis Germaine                | 9.68    | 28.64  | 0.338 |
| 17086 | William Jones                 | 9.66    | 28.58  | 0.338 |
| 17087 | David Wilson                  | 10.88   | 32.21  | 0.338 |
| 17088 | John Watkins                  | 10.00   | 29.58  | 0.337 |
| 17089 | Fazl-e-Rabbi                  | 9.07    | 26.84  | 0.337 |
| 17090 | Hartley Alleyne               | 9.98    | 29.55  | 0.337 |
| 17091 | W Turner                      | 4.33    | 12.82  | 0.337 |
| 17092 | Raleigh Chichester-Constable  | 8.94    | 26.47  | 0.337 |
| 17093 | Peter Dodds                   | 8.76    | 25.98  | 0.337 |
| 17094 | Charles Taylor                | 10.93   | 32.42  | 0.337 |
| 17095 | Robert Kennedy                | 9.00    | 26.68  | 0.337 |
| 17096 | Robert Sharp                  | 9.38    | 27.84  | 0.337 |
| 17097 | Kavesh Kantasingh             | 7.40    | 21.97  | 0.337 |
| 17098 | Kerry Jeremy                  | 9.29    | 27.56  | 0.337 |
| 17099 | Rex Townley                   | 8.75    | 25.96  | 0.337 |
| 17100 | Malcolm Birks                 | 12.22   | 36.27  | 0.336 |
| 17101 | Ruchira Perera                | 9.11    | 27.05  | 0.336 |
| 17102 | Adam Riley                    | 10.53   | 31.26  | 0.336 |
| 17103 | Thomas Wood                   | 10.63   | 31.56  | 0.336 |
| 17104 | Amit Singh                    | 10.19   | 30.25  | 0.336 |
| 17105 | James Buchanan                | 8.26    | 24.55  | 0.336 |
| 17106 | Rahul Sanghvi                 | 10.95   | 32.52  | 0.336 |
| 17107 | Sparkle Watt                  | 7.66    | 22.77  | 0.336 |
| 17108 | Tim Wall                      | 10.50   | 31.19  | 0.336 |
| 17109 | John Cotton                   | 8.53    | 25.37  | 0.336 |
| 17110 | Denuwan Fernando              | 8.38    | 24.92  | 0.336 |
| 17111 | Sean Eathorne                 | 9.84    | 29.26  | 0.336 |
| 17112 | Ali Khan                      | 9.76    | 29.03  | 0.336 |
| 17113 | Bill Montgomery               | 6.68    | 19.88  | 0.336 |
| 17114 | Yusuf Abdulla                 | 10.72   | 31.90  | 0.336 |
| 17115 | Peter Allan                   | 10.60   | 31.56  | 0.335 |
| 17116 | Peter Garthwaite              | 9.90    | 29.47  | 0.335 |
| 17117 | Gamini Goonasena              | 8.75    | 26.07  | 0.335 |
| 17118 | Neville Huxford               | 8.38    | 24.99  | 0.335 |
| 17119 | Ben Gannon                    | 9.40    | 28.02  | 0.335 |
